,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2004-10-22,3.3886676360233468,1.8656344413757324,-0.115716204,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-10-29,3.459110442425107,1.8656344413757324,-0.06024951,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-11-05,3.450414536251265,1.8656344413757324,0.018250447,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-11-12,1.5304613987101878,10.123376846313477,0.15706527,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-11-19,1.491136084401221,10.123376846313477,0.15624587,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-11-26,1.4612719796390599,10.123376846313477,0.15683971,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-12-03,1.4351293203150954,10.123376846313477,0.14716513,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-12-10,2.9764899717612874,2.343813896179199,0.098406546,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-12-17,2.9980030388925303,2.343813896179199,0.118717134,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-12-24,3.065454381387344,2.343813896179199,0.15441532,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-12-31,3.093211583246138,2.343813896179199,0.16136971,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-01-07,3.2233469622052744,-9.422332763671875,0.122771606,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-01-14,3.2679758745079996,-9.422332763671875,0.16978103,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-01-21,3.2884248412819863,-9.422332763671875,0.19484098,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-01-28,3.283694688999981,-9.422332763671875,0.15500692,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-02-04,3.168363203266198,-0.7906701564788818,0.0015095215,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-02-11,3.1770903439123033,-0.7906701564788818,0.016235108,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-02-18,3.069633654070715,-0.7906701564788818,-0.0068295193,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-02-25,2.98678602752945,-0.7906701564788818,-0.024236144,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-03-04,2.8545107888239136,-0.7906701564788818,-0.09514609,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-03-11,5.040648158256536,9.714958190917969,-0.12434868,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-03-18,4.777061468864896,9.714958190917969,-0.15696934,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-25,4.6466872442527976,9.714958190917969,-0.16472195,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-01,4.585120429970408,9.714958190917969,-0.14748023,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-08,-0.09052437543869019,6.087769508361816,-0.090524375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-15,-0.08243336528539658,6.087769508361816,-0.082433365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-22,-0.062438905239105225,6.087769508361816,-0.062438905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-29,-0.017777031287550926,6.087769508361816,-0.017777031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-05-06,-0.021070312708616257,-5.834817409515381,-0.021070313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-05-13,4.78832666741059,-5.834817409515381,0.03557936,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-05-20,4.862609078324258,-5.834817409515381,0.06720334,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-05-27,4.85180277321169,-5.834817409515381,0.07833802,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-06-03,4.894730804164669,-5.834817409515381,0.105107844,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-06-10,3.203982109168564,3.84135365486145,0.11272087,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-06-17,3.2162857237353397,3.84135365486145,0.13502708,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-06-24,3.1487831587076585,3.84135365486145,0.13477346,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-07-01,2.969568971265554,3.84135365486145,0.11539963,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-07-08,1.5440650638716933,-8.072493553161621,0.19681153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-15,1.5378385977740558,-8.072493553161621,0.19974558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-22,1.5774054001383566,-8.072493553161621,0.23055848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-29,1.592767886634965,-8.072493553161621,0.24483047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-08-05,4.007134332146748,-8.072493553161621,0.2513792,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-12,8.411874555492036,-5.348231315612793,0.3168155,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-19,8.060034910440185,-5.348231315612793,0.2930782,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-26,8.002436970121513,-5.348231315612793,0.26717103,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-09-02,7.661650096733774,-5.348231315612793,0.21808706,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-09-09,4.230260426264579,0.4830016493797302,0.15488984,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-09-16,3.588327264042956,0.4830016493797302,0.11600918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-23,1.1838156152437953,0.4830016493797302,0.100198254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-30,1.1196047398138596,0.4830016493797302,0.093582936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-07,3.304466134713961,6.104074001312256,0.01379956,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-10-14,3.32048083937386,6.104074001312256,0.029812027,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-10-21,3.341639032332227,6.104074001312256,0.048461065,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-10-28,3.360942836986268,6.104074001312256,0.04478533,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-11-04,1.927451663572385,6.104074001312256,0.06846564,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-11-11,4.958602844258758,-0.5154461860656738,0.1430137,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-11-18,4.972320503885001,-0.5154461860656738,0.16010405,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-11-25,4.999335171198564,-0.5154461860656738,0.1799352,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-12-02,5.0479055220319395,-0.5154461860656738,0.22761276,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-12-09,4.883990243399529,-2.4051241874694824,0.3501343,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-12-16,4.856775875970727,-2.4051241874694824,0.35375437,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-12-23,4.836999166404815,-2.4051241874694824,0.3632515,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-12-30,4.7835915090291845,-2.4051241874694824,0.37254485,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-01-06,0.3948478547720972,12.256505966186523,0.3423944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-13,0.3677406033682325,12.256505966186523,0.31764555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-20,0.33954161554411355,12.256505966186523,0.28961056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-27,0.2556308818866169,12.256505966186523,0.21296686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-03,0.19856452547366843,12.256505966186523,0.1636946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-10,1.3699661498336906,4.450129508972168,0.09543066,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-02-17,1.4128540797836828,4.450129508972168,0.12674096,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-02-24,1.4861687712644827,4.450129508972168,0.18065357,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-03-03,1.5529699588338561,4.450129508972168,0.22574395,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-03-10,3.2053274727833205,-9.410240173339844,0.32599875,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-03-17,3.258019557249706,-9.410240173339844,0.3571666,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-03-24,3.277365698096946,-9.410240173339844,0.37466213,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-03-31,3.342791984886053,-9.410240173339844,0.42772785,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-04-07,2.7426201172066436,6.380772590637207,0.567512,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-04-14,2.645539937187633,6.380772590637207,0.5344283,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-04-21,2.502774299748837,6.380772590637207,0.4876077,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-04-28,2.3907061032320263,6.380772590637207,0.44848573,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-05-05,2.354116641636349,6.380772590637207,0.44203663,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-05-12,2.9932467695495575,3.8872928619384766,0.50311863,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-05-19,2.9959357484432396,3.8872928619384766,0.51373047,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-05-26,-0.4494512842020044,3.8872928619384766,0.52128017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-02,-0.36430901010310923,3.8872928619384766,0.6399834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-09,0.5275839333270826,-7.414261341094971,0.8067853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-16,1.1866564084069722,-7.414261341094971,0.8487821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-23,1.242741589256856,-7.414261341094971,0.8965038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-30,1.2773409589536615,-7.414261341094971,0.9708902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-07,1.3820627607260167,-0.6039741039276123,1.031239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-14,1.3690789506174605,-0.6039741039276123,1.0229415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-21,1.3417896951539228,-0.6039741039276123,1.0043023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-28,1.284473687537523,-0.6039741039276123,0.9641327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-04,1.2432906219680584,-0.6039741039276123,0.9362009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-11,1.552869454751344,5.871064186096191,0.9856815,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-08-18,-0.029061373908787047,5.871064186096191,0.949431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-25,1.2920421575576004,5.871064186096191,0.92009383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-09-01,1.2998964858224333,5.871064186096191,0.9488536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-09-08,0.9785563550552773,2.3467183113098145,1.012681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-09-15,1.0086032031842849,2.3467183113098145,1.0401882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-09-22,1.5484819597384343,2.3467183113098145,1.0670192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-09-29,1.5830635070783183,2.3467183113098145,1.1014585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-06,1.6151301706426608,-3.7342090606689453,1.1023874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-13,1.6445989344557215,-3.7342090606689453,1.1233593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-20,1.6762945463600096,-3.7342090606689453,1.1453247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-27,1.67636147812251,-3.7342090606689453,1.1478804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-03,1.682970661900176,-3.7342090606689453,1.144524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-10,1.7382834109406535,-5.7893967628479,0.9856457,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-17,1.707675408919996,-5.7893967628479,0.97319657,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-24,1.4546004644570094,-5.7893967628479,0.9578399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-01,1.1269238533829768,-5.7893967628479,0.91633606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-08,1.414392420387093,-2.0994699001312256,0.79892004,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2006-12-15,1.3721067161550153,-2.0994699001312256,0.769537,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2006-12-22,1.3474368921064275,-2.0994699001312256,0.7442014,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2006-12-29,1.316793160772487,-2.0994699001312256,0.71837693,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2007-01-05,0.5905063685091606,9.998208045959473,0.7016656,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-12,0.6786817908287048,9.998208045959473,0.6786818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-19,-0.3587221846164599,9.998208045959473,0.6521131,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2007-01-26,-0.37066174135694285,9.998208045959473,0.6401534,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2007-02-02,-0.3869279383917368,9.998208045959473,0.6291347,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-02-09,1.0967059066215432,11.209485054016113,0.6255043,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-02-16,1.1096429461787918,11.209485054016113,0.63849664,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-02-23,1.0984924368544864,11.209485054016113,0.6519223,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-03-02,1.1408843250504048,11.209485054016113,0.6971386,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-03-09,0.7862683774663646,14.622642517089844,0.78357816,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2007-03-16,1.6637040869407953,14.622642517089844,0.8176182,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-03-23,1.7281253770445089,14.622642517089844,0.86408615,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-03-30,1.7817792686117933,14.622642517089844,1.0257059,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
