"('2003-04-25', '2005-03-31')","('2005-04-01', '2007-11-30')","('2007-12-01', '2009-06-30')","('2009-07-01', '2012-02-29')","('2012-03-01', '2014-10-31')","('2014-11-01', '2017-06-30')","('2017-07-01', '2020-01-31')",win_max_consec,win_period,var_1,var_1_text,var_2,var_2_text
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAall,1,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAsent,1,sBbl,1
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_growing,0,artcount,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAsent,1,fGom,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,OilVol,0,fEpg,1
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_growing,0,WIPI_8wk,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAsent,1,fEpg,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAall,1,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,DInv,0,OilVol,0
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_rolling,0,tnote_10y,0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,InflaBeta,0,OilVol,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,BasMom,0,liquidity,0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,BasMom,0,sp500Ret,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAall,1,artcount,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,tnote_10y,0
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_growing,0,PCAsent,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,basis,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,WIPI_8wk,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,artcount,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,DInv,0,BasMom,0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2,6->7,ovx_diff,0,sEp,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,DolBeta,0,PCAall,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2,6->7,ovx_diff,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,DolBeta,0,BasMom,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAall,1,fGom,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,fCo,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,DSpot,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,FutRet,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,OilVol,0,PCAall,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,sEpg,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,fEp,1,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,DInv,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,sRpc,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,DOilVol,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,rdsaRet,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,sp500Ret,0,fEnv,1
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_growing,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,trend,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,OilVol,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6->7,OpenInt,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,PCAfreq,1,sRpc,1
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_growing,0,PCAall,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1,6->6,ovx_diff,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,BasMom,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,OilVol,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,vix_diff,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,DOilVol,0,sEnv,1
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_rolling,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,DInv,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,sp500Ret,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6->6,OpenInt,0,sEnv,1
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1,6->6,RPsdf_rolling,0,sEnv,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,OpenInt,0,tnote_10y,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DOilVol,0,sRpc,1
-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1,7->7,RPsdf_growing,0,OilVol,0
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1,7->7,ovx_diff,0,fBbl,1
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1,7->7,ovx_diff,0,sBbl,1
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1,7->7,ovx_diff,0,fEp,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DSpot,0,DOilVol,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DOilVol,0,sp500Ret,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DOilVol,0,FutRet,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DSpot,0,DFX,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,sp500Ret,0,liquidity,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DSpot,0,liquidity,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DSpot,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,FutRet,0,fEnv,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DSpot,0,fEp,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,HedgPres,0,fEp,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,OilVol,0,sGom,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,FutRet,0,fEp,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,vix_diff,0,fEnv,1
-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1,7->7,RPsdf_rolling,0,sEpg,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,BEME,0,sent,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7->7,DOilVol,0,BEME,0
