"('2003-04-25', '2005-03-31')","('2005-04-01', '2007-11-30')","('2007-12-01', '2009-06-30')","('2009-07-01', '2012-02-29')","('2012-03-01', '2014-10-31')","('2014-11-01', '2017-06-30')","('2017-07-01', '2020-01-31')",win_max_consec,win_period,var_1,var_1_text,var_2,var_2_text
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,sCo,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,DOilVol,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5->6,WIPI_8wk,0,DProd,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,DFX,0,fBbl,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,BEME,0,WIPI_8wk,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,Mom,0,PCAsent,1
0.0,1.0,1.0,0.0,0.0,1.0,1.0,2,2->3; 6->7,sEnv,1,sCo,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,PCAsent,1,sCo,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,HedgPres,0,DOilVol,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,InflaBeta,0,fBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,fCo,1,sCo,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,WIPI_8wk,0,fBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,DProd,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2->3,fRpc,1,fEnv,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,BEME,0,sEpg,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,WIPI_8wk,0,sCo,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,fBbl,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,basis,0,sBbl,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,BasMom,0,PCAsent,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,DSpot,0,PCAsent,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,sBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,HedgPres,0,sCo,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,FutRet,0,WIPI_8wk,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5->6,tnote_10y,0,PCAsent,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2->2; 4->4; 7->7,fBbl,1,fCo,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2->2; 6->6,fBbl,1,sEpg,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,DSpot,0,WIPI_8wk,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,FutRet,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,BEME,0,DSpot,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,HedgPres,0,WIPI_8wk,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,PCAsent,1,sent,1
0.0,1.0,1.0,0.0,0.0,1.0,1.0,2,2->3; 6->7,sBbl,1,sCo,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,WIPI_8wk,0,PCAsent,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,tnote_10y,0,sBbl,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,WIPI_8wk,0,sBbl,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAfreq,1,fEnv,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,sent,1,sBbl,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5->6,DolBeta,0,PCAall,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,PCAsent,1,sBbl,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5->6,DolBeta,0,PCAfreq,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,3->4,OpenInt,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,entropy,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,liquidity,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,DFX,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,fCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,DFX,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DInv,0,sGom,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,tnote_10y,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,basis,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,liquidity,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,DFX,0
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,fRpc,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,PCAall,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,FutRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,vix_diff,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DolBeta,0,sp500Ret,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,StikIdx,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,fRpc,1
-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,RPsdf_rolling,0,sp500Ret,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,bpRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DProd,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,rdsaRet,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,DFX,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sp500Ret,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,sp500Ret,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,rdsaRet,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,BasMom,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DOilVol,0,tnote_10y,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,fGom,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,entropy,1,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,PCAall,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,sp500Ret,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,tnote_10y,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,rdsaRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,sBbl,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,fCo,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sp500Ret,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,fRpc,1,sBbl,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DOilVol,0,sEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,fRpc,1,fEpg,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,liquidity,0,fRpc,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_growing,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DInv,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,Mom,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,PCAall,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,BEME,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DProd,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,sp500Ret,0,DInv,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,fRpc,1,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,fGom,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,fEpg,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,xomRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,tnote_10y,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,basis,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,trend,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,Mom,0,rdsaRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,trend,0,artcount,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,fBbl,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,InflaBeta,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DOilVol,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DolBeta,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,entropy,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,fEpg,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,entropy,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,BasMom,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,fRpc,1,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,xomRet,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,bpRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,liquidity,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DOilVol,0,fGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,DInv,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,sp500Ret,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,fEpg,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,DInv,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,DInv,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,entropy,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,fEpg,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,fGom,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,Mom,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,fGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,DProd,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,liquidity,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,DProd,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,xomRet,0
-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,RPsdf_growing,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,InflaBeta,0,entropy,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,fBbl,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,sBbl,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,DInv,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,sCo,1,artcount,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,artcount,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,liquidity,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,liquidity,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,BEME,0,sEp,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,trend,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,entropy,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,sCo,1,sRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DolBeta,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,Mom,0,PCAall,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,Mom,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,rdsaRet,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,PCAall,1,sCo,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sCo,1,fGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DInv,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,sGom,1,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,xomRet,0,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,entropy,1,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,liquidity,0,sCo,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sCo,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,InflaBeta,0,sCo,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,DolBeta,0,fEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,fEpg,1,sEnv,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OilVol,0,fBbl,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,basis,0,fGom,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,tnote_10y,0,fGom,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,OpenInt,0,fGom,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4->4; 7->7,basis,0,entropy,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,basis,0,sEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,sEnv,1,fBbl,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,DolBeta,0,fCo,1
-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,2,4->5,RPsdf_rolling,0,xomRet,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,DolBeta,0,sEnv,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,basis,0,fEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,entropy,1,sEnv,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,tnote_10y,0,basis,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,OpenInt,0,sEnv,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,fGom,1,sEnv,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,HedgPres,0,sEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,OpenInt,0,tnote_10y,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,DolBeta,0,basis,0
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1,4->4,RPsdf_growing,0,basis,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,OpenInt,0,fEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,sRpc,1,fEnv,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,fGom,1,fCo,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OilVol,0,fGom,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,tnote_10y,0,entropy,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,tnote_10y,0,sEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,sRpc,1,sEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,DolBeta,0,tnote_10y,0
-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,RPsdf_growing,0,fBbl,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,fCo,1,sEnv,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,tnote_10y,0,fEnv,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,fEnv,1,fCo,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4->4; 7->7,HedgPres,0,fCo,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,fCo,1,entropy,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,tnote_10y,0,fCo,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,OpenInt,0,fCo,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,4->5,DolBeta,0,fEpg,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4->6,DolBeta,0,fGom,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,basis,0,fCo,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OilVol,0,fCo,1
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1,4->4,RPsdf_growing,0,xomRet,0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OilVol,0,sEnv,1
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1,4->4,RPsdf_growing,0,sRpc,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OilVol,0,fEnv,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4->4,xomRet,0,fBbl,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OilVol,0,sRpc,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,fBbl,1,fEnv,1
-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,RPsdf_growing,0,fCo,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,6->7,OpenInt,0,fBbl,1
-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1,4->4; 6->6,RPsdf_growing,0,tnote_10y,0
-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,3,4->6,RPsdf_growing,0,WIPI_8wk,0
-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,2,4->5,RPsdf_rolling,0,fGom,1
-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,3,4->6,RPsdf_growing,0,fGom,1
0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,4->7,WIPI_8wk,0,OilVol,0
-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,2,6->7,RPsdf_growing,0,OilVol,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5->5; 7->7,sEp,1,fCo,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,fEnv,1,fGom,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5->5; 7->7,sRpc,1,sBbl,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,trend,0,fEpg,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,DInv,0,rdsaRet,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,fEnv,1,fEpg,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5->5; 7->7,sEp,1,sRpc,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,5->7,fEnv,1,entropy,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,PCAfreq,1,sBbl,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAfreq,1,fCo,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,DProd,0,rdsaRet,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,WIPI_8wk,0,DInv,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,fEnv,1,sEnv,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,sEnv,1,sBbl,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,5->7,bpRet,0,OilVol,0
-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1,5->5,RPsdf_rolling,0,liquidity,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5->5; 7->7,sEp,1,entropy,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,WIPI_8wk,0,tnote_10y,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,fEnv,1,sEp,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,bpRet,0,sEpg,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,sRpc,1
-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1,5->5,RPsdf_growing,0,StikIdx,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,DInv,0,PCAsent,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,fCo,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,5->7,DolBeta,0,sEp,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,DolBeta,0,sEpg,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,PCAfreq,1,sEp,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAall,1,fCo,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,entropy,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,5->7,StikIdx,0,OilVol,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAsent,1,fGom,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,PCAall,1,fGom,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,liquidity,0,StikIdx,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,sBbl,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,PCAsent,1,fCo,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,HedgPres,0,trend,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,fEnv,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,fBbl,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,DInv,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,rdsaRet,0,sRpc,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,DolBeta,0,entropy,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,PCAfreq,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5->6,BasMom,0,sEnv,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,trend,0,basis,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,fEpg,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5->5,BasMom,0,trend,0
